Pays,Serie,Valeurs 2017
Belize,Croissance du RNB (% annuel),1.138496818
Belize,Croissance du RNB par habitant (% annuel),-0.846727192
Belize,RNB par habitant en PPA (dollars internationaux constants de 2011),6709.03456
Belize,"RNB par habitant, ($ PPA internationaux courants)",6710
Belize,"PIB par habitant, ($ PPA internationaux constants de 2011)",7193.63431
Belize,"PIB par habitant, ($ PPA internationaux courants)",7193.63431
Bénin,"Dette du gouvernement central, total (% du PIB)",
Bénin,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",16606193
Bénin,Total de dette extérieure (% du RNB),0.828444981
Bénin,Valeur actuelle de la dette extérieure ($ US courants),
Bénin,"Compte de capitaux nets (BDP, $ US courants)",196131139.6
Bénin,Taux d’intérêt des dépôts (%),6.49
Bénin,Taux d’intérêt des prêts (%),5.14
Bénin,Taux d’intérêt réel (%),5.528229506
Bénin,Croissance du PIB (% annuel),5.671555469
Bénin,Croissance du PIB par habitant (% annuel),2.805281504
Bénin,PIB ($ US courants),12701654743
Bénin,PIB par habitant ($ US courants),1136.593872
Bénin,PIB par habitant ($ US constants de 2010),1112.817098
Bénin,PIB ($ US constants de 2010),12435944688
Bénin,RNB ($ US courants),12561416658
Bénin,RNB (dollars US constants 2010),12298520508
Bénin,Croissance du RNB (% annuel),5.430071335
Bénin,Croissance du RNB par habitant (% annuel),2.570347473
Bénin,RNB par habitant en PPA (dollars internationaux constants de 2011),3010.902854
Bénin,"RNB par habitant, ($ PPA internationaux courants)",3010
Bénin,"PIB par habitant, ($ PPA internationaux constants de 2011)",3044.517156
Bénin,"PIB par habitant, ($ PPA internationaux courants)",3044.517156
Bermudes,"Dette du gouvernement central, total (% du PIB)",
Bermudes,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Bermudes,Total de dette extérieure (% du RNB),
Bermudes,Valeur actuelle de la dette extérieure ($ US courants),
Bermudes,"Compte de capitaux nets (BDP, $ US courants)",
Bermudes,Taux d’intérêt des dépôts (%),
Bermudes,Taux d’intérêt des prêts (%),
Bermudes,Taux d’intérêt réel (%),
Bermudes,Croissance du PIB (% annuel),3.611419837
Bermudes,Croissance du PIB par habitant (% annuel),4.716102205
Bermudes,PIB ($ US courants),7142316000
Bermudes,PIB par habitant ($ US courants),111820.5815
Bermudes,PIB par habitant ($ US constants de 2010),107237.0318
Bermudes,PIB ($ US constants de 2010),6849550930
Bermudes,RNB ($ US courants),7435279000
Bermudes,RNB (dollars US constants 2010),7132213233
Bermudes,Croissance du RNB (% annuel),4.716695244
Bermudes,Croissance du RNB par habitant (% annuel),5.833161818
Bermudes,RNB par habitant en PPA (dollars internationaux constants de 2011),85191.65616
Bermudes,"RNB par habitant, ($ PPA internationaux courants)",85190
Bermudes,"PIB par habitant, ($ PPA internationaux constants de 2011)",81834.95587
Bermudes,"PIB par habitant, ($ PPA internationaux courants)",81834.95587
Bhoutan,"Dette du gouvernement central, total (% du PIB)",
Bhoutan,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",4160.2
Bhoutan,Total de dette extérieure (% du RNB),3.686801131
Bhoutan,Valeur actuelle de la dette extérieure ($ US courants),
Bhoutan,"Compte de capitaux nets (BDP, $ US courants)",186412764.8
Bhoutan,Taux d’intérêt des dépôts (%),2.833333333
Bhoutan,Taux d’intérêt des prêts (%),14.25
Bhoutan,Taux d’intérêt réel (%),8.700904568
Bhoutan,Croissance du PIB (% annuel),4.651834675
Bhoutan,Croissance du PIB par habitant (% annuel),3.408611367
Bhoutan,PIB ($ US courants),2450364928
Bhoutan,PIB par habitant ($ US courants),3286.596744
Bhoutan,PIB par habitant ($ US constants de 2010),3040.937003
Bhoutan,PIB ($ US constants de 2010),2267210115
Bhoutan,RNB ($ US courants),2237541687
Bhoutan,RNB (dollars US constants 2010),2069575484
Bhoutan,Croissance du RNB (% annuel),4.532151541
Bhoutan,Croissance du RNB par habitant (% annuel),3.290350022
Bhoutan,RNB par habitant en PPA (dollars internationaux constants de 2011),10174.70961
Bhoutan,"RNB par habitant, ($ PPA internationaux courants)",10170
Bhoutan,"PIB par habitant, ($ PPA internationaux constants de 2011)",11142.47467
Bhoutan,"PIB par habitant, ($ PPA internationaux courants)",11142.47467
Bolivie,"Dette du gouvernement central, total (% du PIB)",
Bolivie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",122033
Bolivie,Total de dette extérieure (% du RNB),2.690588916
Bolivie,Valeur actuelle de la dette extérieure ($ US courants),
Bolivie,"Compte de capitaux nets (BDP, $ US courants)",3252010.261
Bolivie,Taux d’intérêt des dépôts (%),2.469024303
Bolivie,Taux d’intérêt des prêts (%),8.109892032
Bolivie,Taux d’intérêt réel (%),1.931420924
Bolivie,Croissance du PIB (% annuel),4.195206301
Bolivie,Croissance du PIB par habitant (% annuel),2.696155231
Bolivie,PIB ($ US courants),37508642165
Bolivie,PIB par habitant ($ US courants),3351.124344
Bolivie,PIB par habitant ($ US constants de 2010),3203.004439
Bolivie,PIB ($ US constants de 2010),35850757820
Bolivie,RNB ($ US courants),36398995789
Bolivie,RNB (dollars US constants 2010),34760931833
Bolivie,Croissance du RNB (% annuel),2.946369618
Bolivie,Croissance du RNB par habitant (% annuel),1.465285497
Bolivie,RNB par habitant en PPA (dollars internationaux constants de 2011),8174.492977
Bolivie,"RNB par habitant, ($ PPA internationaux courants)",8170
Bolivie,"PIB par habitant, ($ PPA internationaux constants de 2011)",8423.697558
Bolivie,"PIB par habitant, ($ PPA internationaux courants)",8423.697558
Bosnie-Herzégovine,"Dette du gouvernement central, total (% du PIB)",
Bosnie-Herzégovine,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",225969031.9
Bosnie-Herzégovine,Total de dette extérieure (% du RNB),7.541777572
Bosnie-Herzégovine,Valeur actuelle de la dette extérieure ($ US courants),
Bosnie-Herzégovine,"Compte de capitaux nets (BDP, $ US courants)",197352103.1
Bosnie-Herzégovine,Taux d’intérêt des dépôts (%),1.208989576
Bosnie-Herzégovine,Taux d’intérêt des prêts (%),4.379581433
Bosnie-Herzégovine,Taux d’intérêt réel (%),2.638463893
Bosnie-Herzégovine,Croissance du PIB (% annuel),3.171434875
Bosnie-Herzégovine,Croissance du PIB par habitant (% annuel),4.240509741
Bosnie-Herzégovine,PIB ($ US courants),18079075771
Bosnie-Herzégovine,PIB par habitant ($ US courants),5394.268944
Bosnie-Herzégovine,PIB par habitant ($ US constants de 2010),5147.644913
Bosnie-Herzégovine,PIB ($ US constants de 2010),17261315634
Bosnie-Herzégovine,RNB ($ US courants),17927361567
Bosnie-Herzégovine,RNB (dollars US constants 2010),17112934436
Bosnie-Herzégovine,Croissance du RNB (% annuel),2.143083722
Bosnie-Herzégovine,Croissance du RNB par habitant (% annuel),3.201502689
Bosnie-Herzégovine,RNB par habitant en PPA (dollars internationaux constants de 2011),13638.41357
Bosnie-Herzégovine,"RNB par habitant, ($ PPA internationaux courants)",13640
Bosnie-Herzégovine,"PIB par habitant, ($ PPA internationaux constants de 2011)",13753.83162
Bosnie-Herzégovine,"PIB par habitant, ($ PPA internationaux courants)",13753.83162
Botswana,"Dette du gouvernement central, total (% du PIB)",
Botswana,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",42988.9
Botswana,Total de dette extérieure (% du RNB),1.082527994
Botswana,Valeur actuelle de la dette extérieure ($ US courants),
Botswana,"Compte de capitaux nets (BDP, $ US courants)",1.72E-10
Botswana,Taux d’intérêt des dépôts (%),1.444183333
Botswana,Taux d’intérêt des prêts (%),6.875
Botswana,Taux d’intérêt réel (%),9.781371359
Botswana,Croissance du PIB (% annuel),4.00344974
Botswana,Croissance du PIB par habitant (% annuel),1.873881526
Botswana,PIB ($ US courants),16088437675
Botswana,PIB par habitant ($ US courants),7296.092142
Botswana,PIB par habitant ($ US constants de 2010),7019.267838
Botswana,PIB ($ US constants de 2010),15116149479
Botswana,RNB ($ US courants),16287018961
Botswana,RNB (dollars US constants 2010),15317652619
Botswana,Croissance du RNB (% annuel),3.946777893
Botswana,Croissance du RNB par habitant (% annuel),1.818370088
Botswana,RNB par habitant en PPA (dollars internationaux constants de 2011),16144.88027
Botswana,"RNB par habitant, ($ PPA internationaux courants)",16140
Botswana,"PIB par habitant, ($ PPA internationaux constants de 2011)",15948.03202
Botswana,"PIB par habitant, ($ PPA internationaux courants)",15948.03202
Brésil,"Dette du gouvernement central, total (% du PIB)",
Brésil,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",2141124.2
Brésil,Total de dette extérieure (% du RNB),4.712942133
Brésil,Valeur actuelle de la dette extérieure ($ US courants),
Brésil,"Compte de capitaux nets (BDP, $ US courants)",379369783.1
Brésil,Taux d’intérêt des dépôts (%),8.513533199
Brésil,Taux d’intérêt des prêts (%),46.91666667
Brésil,Taux d’intérêt réel (%),41.71380787
Brésil,Croissance du PIB (% annuel),1.322869054
Brésil,Croissance du PIB par habitant (% annuel),0.50833798
Brésil,PIB ($ US courants),2.06E+12
Brésil,PIB par habitant ($ US courants),9928.675897
Brésil,PIB par habitant ($ US constants de 2010),8498.305102
Brésil,PIB ($ US constants de 2010),1.77E+12
Brésil,RNB ($ US courants),2.02E+12
Brésil,RNB (dollars US constants 2010),1.73E+12
Brésil,Croissance du RNB (% annuel),1.591504009
Brésil,Croissance du RNB par habitant (% annuel),0.774813388
Brésil,RNB par habitant en PPA (dollars internationaux constants de 2011),14253.07502
Brésil,"RNB par habitant, ($ PPA internationaux courants)",14250
Brésil,"PIB par habitant, ($ PPA internationaux constants de 2011)",14524.61354
Brésil,"PIB par habitant, ($ PPA internationaux courants)",14524.61354
Brunéi Darussalam,"Dette du gouvernement central, total (% du PIB)",
Brunéi Darussalam,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Brunéi Darussalam,Total de dette extérieure (% du RNB),
Brunéi Darussalam,Valeur actuelle de la dette extérieure ($ US courants),
Brunéi Darussalam,"Compte de capitaux nets (BDP, $ US courants)",0
Brunéi Darussalam,Taux d’intérêt des dépôts (%),0.3155
Brunéi Darussalam,Taux d’intérêt des prêts (%),5.5
Brunéi Darussalam,Taux d’intérêt réel (%),0.520524538
Brunéi Darussalam,Croissance du PIB (% annuel),1.328602552
Brunéi Darussalam,Croissance du PIB par habitant (% annuel),0.209044442
Brunéi Darussalam,PIB ($ US courants),12128104859
Brunéi Darussalam,PIB par habitant ($ US courants),28571.60829
Brunéi Darussalam,PIB par habitant ($ US constants de 2010),30101.5288
Brunéi Darussalam,PIB ($ US constants de 2010),12777527045
Brunéi Darussalam,RNB ($ US courants),12848520530
Brunéi Darussalam,RNB (dollars US constants 2010),13519302414
Brunéi Darussalam,Croissance du RNB (% annuel),0.453422941
Brunéi Darussalam,Croissance du RNB par habitant (% annuel),-0.656465496
Brunéi Darussalam,RNB par habitant en PPA (dollars internationaux constants de 2011),64617.63812
Brunéi Darussalam,"RNB par habitant, ($ PPA internationaux courants)",64620
Brunéi Darussalam,"PIB par habitant, ($ PPA internationaux constants de 2011)",60994.53156
Brunéi Darussalam,"PIB par habitant, ($ PPA internationaux courants)",60994.53156
Bulgarie,"Dette du gouvernement central, total (% du PIB)",
Bulgarie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",453463.5
Bulgarie,Total de dette extérieure (% du RNB),15.10179599
Bulgarie,Valeur actuelle de la dette extérieure ($ US courants),
Bulgarie,"Compte de capitaux nets (BDP, $ US courants)",604700000
Bulgarie,Taux d’intérêt des dépôts (%),0.046308333
Bulgarie,Taux d’intérêt des prêts (%),5.439558333
Bulgarie,Taux d’intérêt réel (%),0.600389442
Bulgarie,Croissance du PIB (% annuel),2.76217096
Bulgarie,Croissance du PIB par habitant (% annuel),3.515538335
Bulgarie,PIB ($ US courants),59199447421
Bulgarie,PIB par habitant ($ US courants),8366.293221
Bulgarie,PIB par habitant ($ US constants de 2010),7691.440566
Bulgarie,PIB ($ US constants de 2010),53771005441
Bulgarie,RNB ($ US courants),57866861423
Bulgarie,RNB (dollars US constants 2010),51411535874
Bulgarie,Croissance du RNB (% annuel),1.468413592
Bulgarie,Croissance du RNB par habitant (% annuel),2.212296206
Bulgarie,RNB par habitant en PPA (dollars internationaux constants de 2011),20986.64849
Bulgarie,"RNB par habitant, ($ PPA internationaux courants)",20990
Bulgarie,"PIB par habitant, ($ PPA internationaux constants de 2011)",21469.93915
Bulgarie,"PIB par habitant, ($ PPA internationaux courants)",21469.93915
Burkina Faso,"Dette du gouvernement central, total (% du PIB)",
Burkina Faso,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",24719999.8
Burkina Faso,Total de dette extérieure (% du RNB),1.045686266
Burkina Faso,Valeur actuelle de la dette extérieure ($ US courants),
Burkina Faso,"Compte de capitaux nets (BDP, $ US courants)",297663792.1
Burkina Faso,Taux d’intérêt des dépôts (%),6.49
Burkina Faso,Taux d’intérêt des prêts (%),5.14
Burkina Faso,Taux d’intérêt réel (%),3.671700525
Burkina Faso,Croissance du PIB (% annuel),6.203489411
Burkina Faso,Croissance du PIB par habitant (% annuel),3.177360753
Burkina Faso,PIB ($ US courants),14106956830
Burkina Faso,PIB par habitant ($ US courants),734.996268
Burkina Faso,PIB par habitant ($ US constants de 2010),693.7264393
Burkina Faso,PIB ($ US constants de 2010),13314855268
Burkina Faso,RNB ($ US courants),13577335799
Burkina Faso,RNB (dollars US constants 2010),12803473837
Burkina Faso,Croissance du RNB (% annuel),6.982426223
Burkina Faso,Croissance du RNB par habitant (% annuel),3.934102785
Burkina Faso,RNB par habitant en PPA (dollars internationaux constants de 2011),1967.634052
Burkina Faso,"RNB par habitant, ($ PPA internationaux courants)",1970
Burkina Faso,"PIB par habitant, ($ PPA internationaux constants de 2011)",2044.386987
Burkina Faso,"PIB par habitant, ($ PPA internationaux courants)",2044.386987
Burundi,"Dette du gouvernement central, total (% du PIB)",
Burundi,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",16674143.2
Burundi,Total de dette extérieure (% du RNB),0.989092941
Burundi,Valeur actuelle de la dette extérieure ($ US courants),
Burundi,"Compte de capitaux nets (BDP, $ US courants)",168140516.1
Burundi,Taux d’intérêt des dépôts (%),
Burundi,Taux d’intérêt des prêts (%),14.79666667
Burundi,Taux d’intérêt réel (%),3.003605734
Burundi,Croissance du PIB (% annuel),0.500009999
Burundi,Croissance du PIB par habitant (% annuel),-2.646778209
Burundi,PIB ($ US courants),2748180474
Burundi,PIB par habitant ($ US courants),253.8263541
Burundi,PIB par habitant ($ US constants de 2010),286.4315217
Burundi,PIB ($ US constants de 2010),3101197016
Burundi,RNB ($ US courants),2744021929
Burundi,RNB (dollars US constants 2010),3096115235
Burundi,Croissance du RNB (% annuel),0.358518006
Burundi,Croissance du RNB par habitant (% annuel),-2.7838399
Burundi,RNB par habitant en PPA (dollars internationaux constants de 2011),772.4022889
Burundi,"RNB par habitant, ($ PPA internationaux courants)",770
Burundi,"PIB par habitant, ($ PPA internationaux constants de 2011)",773.5728587
Burundi,"PIB par habitant, ($ PPA internationaux courants)",773.5728587
Cabo Verde,"Dette du gouvernement central, total (% du PIB)",
Cabo Verde,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",6933.7
Cabo Verde,Total de dette extérieure (% du RNB),2.969739382
Cabo Verde,Valeur actuelle de la dette extérieure ($ US courants),
Cabo Verde,"Compte de capitaux nets (BDP, $ US courants)",16084072.2
Cabo Verde,Taux d’intérêt des dépôts (%),2.530028949
Cabo Verde,Taux d’intérêt des prêts (%),9.488122595
Cabo Verde,Taux d’intérêt réel (%),8.743071132
